Betreiber,Anzeigename,Status,Art der Ladeeinrichtung,Anzahl Ladepunkte,Nennleistung [kW],Inbetriebnahmedatum,Straße,Hausnummer,PLZ,Ort,Volladresse,location,Latitude,Longitude,Stadtteil,Begründung
,AC-0166,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9716425,8.455175,Grünwettersbach,AC score=55; ist_ac=0
,AC-0167,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9890167,8.3314328,Daxlanden,AC score=55; ist_ac=0
,AC-0168,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9888256,8.3322594,Daxlanden,AC score=55; ist_ac=0
,AC-0169,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98965936666667,8.331233966666666,Daxlanden,AC score=55; ist_ac=0
,AC-0170,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.957133400000004,8.471063350000001,Grünwettersbach,AC score=55; ist_ac=0
,AC-0171,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9995412,8.3090341,Daxlanden,AC score=55; ist_ac=0
,AC-0172,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9729839,8.455566,Wolfartsweier,AC score=55; ist_ac=0
,AC-0173,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9899529,8.3330867,Daxlanden,AC score=55; ist_ac=0
,AC-0174,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0017663,8.3246147,Daxlanden,AC score=55; ist_ac=0
,AC-0175,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9653889,8.4757785,Hohenwettersbach,AC score=55; ist_ac=2
,AC-0176,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9727709,8.449823,Wolfartsweier,AC score=55; ist_ac=0
,AC-0177,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0008186,8.3110176,Daxlanden,AC score=55; ist_ac=0
,AC-0178,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9514932,8.4722348,Grünwettersbach,AC score=55; ist_ac=0
,AC-0179,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9656609,8.4763298,Hohenwettersbach,AC score=55; ist_ac=2
,AC-0180,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9510366,8.4718351,Grünwettersbach,AC score=55; ist_ac=0
,AC-0181,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9928824,8.3315477,Daxlanden,AC score=55; ist_ac=0
,AC-0182,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0028672,8.3210315,Daxlanden,AC score=55; ist_ac=0
,AC-0183,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0011899,8.31280715,Daxlanden,AC score=55; ist_ac=0
,AC-0184,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.96654435,8.47790255,Hohenwettersbach,AC score=55; ist_ac=2
,AC-0185,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9673709,8.4795445,Hohenwettersbach,AC score=55; ist_ac=2
,AC-0186,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9582558,8.4744409,Grünwettersbach,AC score=55; ist_ac=0
,AC-0187,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9920881,8.3335684,Daxlanden,AC score=55; ist_ac=0
,AC-0188,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.950376,8.4729549,Grünwettersbach,AC score=55; ist_ac=0
,AC-0189,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98495333333333,8.355318433333332,Oberreut,AC score=55; ist_ac=0
,AC-0190,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9538152,8.4768912,Grünwettersbach,AC score=55; ist_ac=0
,AC-0191,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9911085,8.3349581,Daxlanden,AC score=55; ist_ac=0
,AC-0192,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0015036,8.3274564,Daxlanden,AC score=55; ist_ac=0
,AC-0193,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.992988,8.3331301,Daxlanden,AC score=55; ist_ac=0
,AC-0194,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9586187,8.4751823,Grünwettersbach,AC score=55; ist_ac=0
,AC-0195,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0045521,8.3221932,Daxlanden,AC score=55; ist_ac=0
,AC-0196,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0023847,8.3151559,Daxlanden,AC score=55; ist_ac=0
,AC-0197,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0041406,8.3212567,Daxlanden,AC score=55; ist_ac=0
,AC-0198,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9652454,8.478179,Hohenwettersbach,AC score=55; ist_ac=2
,AC-0199,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9530839,8.4772116,Grünwettersbach,AC score=55; ist_ac=0
,AC-0200,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.00517485,8.322815850000001,Daxlanden,AC score=55; ist_ac=0
,AC-0201,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9941743,8.3328424,Daxlanden,AC score=55; ist_ac=0
,AC-0202,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9925539,8.334168,Daxlanden,AC score=55; ist_ac=0
,AC-0203,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9830561,8.3578348,Oberreut,AC score=55; ist_ac=0
,AC-0204,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.024581,8.4055576,Nordstadt,AC score=55; ist_ac=7
,AC-0205,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9849095,8.3562417,Oberreut,AC score=55; ist_ac=0
,AC-0206,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.003674450000005,8.318711050000001,Daxlanden,AC score=55; ist_ac=0
,AC-0207,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9534354,8.4781189,Grünwettersbach,AC score=55; ist_ac=0
,AC-0208,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9854459,8.3559857,Oberreut,AC score=55; ist_ac=0
,AC-0209,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0031771,8.316316,Daxlanden,AC score=55; ist_ac=0
,AC-0210,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0048736,8.3262926,Daxlanden,AC score=55; ist_ac=0
,AC-0211,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9938205,8.3337759,Daxlanden,AC score=55; ist_ac=0
,AC-0212,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9752557,8.4525984,Wolfartsweier,AC score=55; ist_ac=0
,AC-0213,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.985442,8.3565731,Oberreut,AC score=55; ist_ac=0
,AC-0214,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0049791,8.320789,Daxlanden,AC score=55; ist_ac=0
,AC-0215,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9792808,8.460712,Wolfartsweier,AC score=55; ist_ac=0
,AC-0216,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9935563,8.3344667,Daxlanden,AC score=55; ist_ac=0
,AC-0217,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0055399,8.3268562,Daxlanden,AC score=55; ist_ac=0
,AC-0218,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.952716,8.4789832,Grünwettersbach,AC score=55; ist_ac=0
,AC-0219,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9932328,8.3351292,Daxlanden,AC score=55; ist_ac=0
,AC-0220,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.97763645,8.45760355,Wolfartsweier,AC score=55; ist_ac=0
,AC-0221,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.985358,8.357405,Oberreut,AC score=55; ist_ac=0
,AC-0222,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.004061,8.3166104,Daxlanden,AC score=55; ist_ac=0
,AC-0223,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9759132,8.4525313,Wolfartsweier,AC score=55; ist_ac=0
,AC-0224,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9916623,8.3371973,Daxlanden,AC score=55; ist_ac=0
,AC-0225,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98682115,8.356913200000001,Oberreut,AC score=55; ist_ac=0
,AC-0226,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0032664,8.3289221,Daxlanden,AC score=55; ist_ac=0
,AC-0227,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9775156,8.4563386,Wolfartsweier,AC score=55; ist_ac=0
,AC-0228,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0045138,8.3167031,Daxlanden,AC score=55; ist_ac=0
,AC-0229,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9562659,8.4784384,Grünwettersbach,AC score=55; ist_ac=0
,AC-0230,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9872048,8.3570515,Oberreut,AC score=55; ist_ac=0
,AC-0231,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.966458779999996,8.48363286,Hohenwettersbach,AC score=55; ist_ac=2
,AC-0232,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0245683,8.4017582,Nordstadt,AC score=55; ist_ac=7
,AC-0233,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9993379,8.3343877,Daxlanden,AC score=55; ist_ac=0
,AC-0234,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.021739,8.4114861,Innenstadt-Ost,AC score=55; ist_ac=44
,AC-0235,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.978555,8.4570679,Wolfartsweier,AC score=55; ist_ac=0
,AC-0236,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9836412,8.3608153,Oberreut,AC score=55; ist_ac=0
,AC-0237,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9870289,8.3578839,Oberreut,AC score=55; ist_ac=0
,AC-0238,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9858014,8.358831825,Oberreut,AC score=55; ist_ac=0
,AC-0239,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0012351,8.3324105,Daxlanden,AC score=55; ist_ac=0
,AC-0240,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.965863066666664,8.483582633333333,Hohenwettersbach,AC score=55; ist_ac=2
,AC-0241,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9558505,8.479667,Grünwettersbach,AC score=55; ist_ac=0
,AC-0242,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.97768,8.454194166666666,Wolfartsweier,AC score=55; ist_ac=0
,AC-0243,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9662432,8.4849756,Hohenwettersbach,AC score=55; ist_ac=2
,AC-0244,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9852811125,8.360066750000001,Oberreut,AC score=55; ist_ac=0
,AC-0245,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.993123218181815,8.338394709090908,Daxlanden,AC score=55; ist_ac=0
,AC-0246,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.985879249999996,8.3598558,Oberreut,AC score=55; ist_ac=0
,AC-0247,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98750452857143,8.358860414285715,Oberreut,AC score=55; ist_ac=0
,AC-0248,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.008139,8.3211419,Daxlanden,AC score=55; ist_ac=0
,AC-0249,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0006633,8.3352366,Daxlanden,AC score=55; ist_ac=0
,AC-0250,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0302957,8.4060587,Nordstadt,AC score=55; ist_ac=7
,AC-0251,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9844187,8.3617684,Oberreut,AC score=55; ist_ac=0
,AC-0252,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0000499,8.3366274,Daxlanden,AC score=55; ist_ac=0
,AC-0253,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.97789805,8.4513091,Wolfartsweier,AC score=55; ist_ac=0
,AC-0254,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9873462,8.3602795,Oberreut,AC score=55; ist_ac=0
,AC-0255,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9813372,8.3885962,Weiherfeld-Dammerstock,AC score=55; ist_ac=6
,AC-0256,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9807385,8.3649929,Oberreut,AC score=55; ist_ac=0
,AC-0257,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.981778,8.3903041,Weiherfeld-Dammerstock,AC score=55; ist_ac=6
,AC-0258,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9824861,8.3900226,Weiherfeld-Dammerstock,AC score=55; ist_ac=6
,AC-0259,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9935642,8.3397622,Daxlanden,AC score=55; ist_ac=0
,AC-0260,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9891437,8.3598839,Oberreut,AC score=55; ist_ac=0
,AC-0261,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9843297,8.3636009,Oberreut,AC score=55; ist_ac=0
,AC-0262,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.975312,8.3714527,Beiertheim-Bulach,AC score=55; ist_ac=2
,AC-0263,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9871171,8.360874,Oberreut,AC score=55; ist_ac=0
,AC-0264,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.95680009333333,8.481989666666665,Grünwettersbach,AC score=55; ist_ac=0
,AC-0265,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.981963,8.3881644,Weiherfeld-Dammerstock,AC score=55; ist_ac=6
,AC-0266,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9771399,8.3682442,Beiertheim-Bulach,AC score=55; ist_ac=2
,AC-0267,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9802822,8.3659727,Oberreut,AC score=55; ist_ac=0
,AC-0268,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9981528,8.3379143,Daxlanden,AC score=55; ist_ac=0
,AC-0269,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0045313,8.3327927,Daxlanden,AC score=55; ist_ac=0
,AC-0270,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9891252,8.3606662,Oberreut,AC score=55; ist_ac=0
,AC-0271,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9443519,8.4775869,Palmbach,AC score=55; ist_ac=4
,AC-0272,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0069568,8.3141168,Daxlanden,AC score=55; ist_ac=0
,AC-0273,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9758492,8.3718134,Beiertheim-Bulach,AC score=55; ist_ac=2
,AC-0274,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98797855714286,8.361273271428571,Oberreut,AC score=55; ist_ac=0
,AC-0275,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0069747,8.3135604,Daxlanden,AC score=55; ist_ac=0
,AC-0276,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9948399,8.3398771,Daxlanden,AC score=55; ist_ac=0
,AC-0277,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9820813,8.366211857142858,Oberreut,AC score=55; ist_ac=0
,AC-0278,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.975708,8.3728636,Beiertheim-Bulach,AC score=55; ist_ac=2
,AC-0279,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9980454,8.3385854,Daxlanden,AC score=55; ist_ac=0
,AC-0280,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98442,8.3655165,Oberreut,AC score=55; ist_ac=0
,AC-0281,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9798663,8.3669576,Oberreut,AC score=55; ist_ac=0
,AC-0282,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.948953,8.4810159,Palmbach,AC score=55; ist_ac=4
,AC-0283,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9771172,8.3697989,Beiertheim-Bulach,AC score=55; ist_ac=2
,AC-0284,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0071678,8.3094086,Daxlanden,AC score=55; ist_ac=0
,AC-0285,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9476246,8.5081139,Stupferich,AC score=55; ist_ac=8
,AC-0286,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.985920199999995,8.3635258,Oberreut,AC score=55; ist_ac=0
,AC-0287,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.978716,8.36809,Oberreut,AC score=55; ist_ac=0
,AC-0288,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.992127100000005,8.36111045,Oberreut,AC score=55; ist_ac=0
,AC-0289,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0024959,8.3368399,Daxlanden,AC score=55; ist_ac=0
,AC-0290,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.947357749999995,8.4799843,Palmbach,AC score=55; ist_ac=4
,AC-0291,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9442193,8.4788148,Palmbach,AC score=55; ist_ac=4
,AC-0292,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98165616666667,8.367149466666666,Oberreut,AC score=55; ist_ac=0
,AC-0293,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9796506,8.36805506,Oberreut,AC score=55; ist_ac=0
,AC-0294,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9843496,8.3676351,Oberreut,AC score=55; ist_ac=0
,AC-0295,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9872843,8.363127233333334,Oberreut,AC score=55; ist_ac=0
,AC-0296,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98965390000001,8.362302783333332,Oberreut,AC score=55; ist_ac=0
,AC-0297,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9791071,8.368764,Oberreut,AC score=55; ist_ac=0
,AC-0298,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9482555,8.5095041,Stupferich,AC score=55; ist_ac=8
,AC-0299,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9474386,8.4807721,Palmbach,AC score=55; ist_ac=4
,AC-0300,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.950955366666676,8.501479266666665,Stupferich,AC score=55; ist_ac=8
,AC-0301,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9853388,8.3659895,Oberreut,AC score=55; ist_ac=0
,AC-0302,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9882804,8.3942352,Weiherfeld-Dammerstock,AC score=55; ist_ac=6
,AC-0303,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.980611700000004,8.36811316,Oberreut,AC score=55; ist_ac=0
,AC-0304,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9523237,8.5172786,Stupferich,AC score=55; ist_ac=8
,AC-0305,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0008375,8.3410334,Daxlanden,AC score=55; ist_ac=0
,AC-0306,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.987216,8.3638884,Oberreut,AC score=55; ist_ac=0
,AC-0307,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0014896,8.3417053,Daxlanden,AC score=55; ist_ac=0
,AC-0308,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98677635,8.364390675,Oberreut,AC score=55; ist_ac=0
,AC-0309,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9977671,8.3699006,Beiertheim-Bulach,AC score=55; ist_ac=2
,AC-0310,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0352075,8.3728853,Nordweststadt,AC score=55; ist_ac=18
,AC-0311,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98802535,8.3638556,Oberreut,AC score=55; ist_ac=0
,AC-0312,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9524694,8.5163864,Stupferich,AC score=55; ist_ac=8
,AC-0313,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9879959,8.395238,Weiherfeld-Dammerstock,AC score=55; ist_ac=6
,AC-0314,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.000831000000005,8.34226405,Daxlanden,AC score=55; ist_ac=0
,AC-0315,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.99824853333333,8.341319333333333,Daxlanden,AC score=55; ist_ac=0
,AC-0316,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.988708,8.364137549999999,Oberreut,AC score=55; ist_ac=0
,AC-0317,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.97962285,8.3702714,Oberreut,AC score=55; ist_ac=0
,AC-0318,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.98137842307692,8.369339903846154,Oberreut,AC score=55; ist_ac=0
,AC-0319,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9850609,8.3709982,Oberreut,AC score=55; ist_ac=0
,AC-0320,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9899944,8.364341150000001,Oberreut,AC score=55; ist_ac=0
,AC-0321,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0004042,8.3425772,Daxlanden,AC score=55; ist_ac=0
,AC-0322,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.944742,8.4814304,Palmbach,AC score=55; ist_ac=4
,AC-0323,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0031275,8.344045,Daxlanden,AC score=55; ist_ac=0
,AC-0324,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9834954,8.3700878,Oberreut,AC score=55; ist_ac=0
,AC-0325,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.001347,8.3439451,Daxlanden,AC score=55; ist_ac=0
,AC-0326,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9809843,8.3702105,Oberreut,AC score=55; ist_ac=0
,AC-0327,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9796573,8.3711852,Oberreut,AC score=55; ist_ac=0
,AC-0328,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9977192,8.3425928,Daxlanden,AC score=55; ist_ac=0
,AC-0329,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0107681,8.3077541,Daxlanden,AC score=55; ist_ac=0
,AC-0330,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.0060533,8.3376927,Daxlanden,AC score=55; ist_ac=0
,AC-0331,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,49.004629,8.3399764,Daxlanden,AC score=55; ist_ac=0
,AC-0332,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9456262,8.49062525,Stupferich,AC score=55; ist_ac=8
,AC-0333,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9566259,8.47098,Grünwettersbach,AC score=45; ist_ac=0
,AC-0334,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.94586606666667,8.491248433333332,Stupferich,AC score=40; ist_ac=8
,AC-0335,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9449861,8.4892586,Palmbach,AC score=40; ist_ac=4
,AC-0336,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9581223,8.4926094,Hohenwettersbach,AC score=40; ist_ac=2
,AC-0337,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9596575,8.4924364,Hohenwettersbach,AC score=40; ist_ac=2
,AC-0338,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9446639,8.4889299,Palmbach,AC score=40; ist_ac=4
,AC-0339,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9452669,8.4879505,Palmbach,AC score=30; ist_ac=4
,AC-0340,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9517786,8.4703928,Grünwettersbach,AC score=15; ist_ac=0
,AC-0341,Geplant 2030,Normalladeeinrichtung,2,22,,,,,Karlsruhe,,,48.9567773,8.4521288,Grünwettersbach,AC score=5; ist_ac=0
